run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
0c658859-5ade-4063-855a-65df570995fd,2,lookup_patient,v2,62,247,0.77,True,
0c658859-5ade-4063-855a-65df570995fd,3,get_clinic_slots,v2,85,340,0.588,True,
0c658859-5ade-4063-855a-65df570995fd,4,book_slot,v2,0,0,0.185,False,BOOKING_GATE_NOT_SATISFIED
2a47b4e2-dd2a-4e3b-9b48-6a7cd47a71d4,1,get_referral,v2,71,284,1.006,True,
2a47b4e2-dd2a-4e3b-9b48-6a7cd47a71d4,2,check_referral_criteria,v2,92,366,1.711,True,
2a47b4e2-dd2a-4e3b-9b48-6a7cd47a71d4,2,lookup_patient,v2,62,247,0.87,True,
2a47b4e2-dd2a-4e3b-9b48-6a7cd47a71d4,3,get_clinic_slots,v2,85,340,3.261,True,
3a68de8d-eee2-496a-8284-570c1311aa4f,1,get_referral,v2,80,319,1.079,True,
3a68de8d-eee2-496a-8284-570c1311aa4f,2,check_referral_criteria,v2,96,383,1.215,True,
3a68de8d-eee2-496a-8284-570c1311aa4f,2,lookup_patient,v2,48,190,0.682,True,
3a68de8d-eee2-496a-8284-570c1311aa4f,3,get_clinic_slots,v2,58,229,1.992,True,
42e632bb-ba88-42e7-9535-4a5b66b60113,1,get_referral,v2,80,319,0.874,True,
42e632bb-ba88-42e7-9535-4a5b66b60113,2,check_referral_criteria,v2,96,383,1.468,True,
42e632bb-ba88-42e7-9535-4a5b66b60113,2,lookup_patient,v2,48,190,0.889,True,
42e632bb-ba88-42e7-9535-4a5b66b60113,3,get_clinic_slots,v2,58,229,0.502,True,
42e632bb-ba88-42e7-9535-4a5b66b60113,4,book_slot,v2,0,0,0.313,False,BOOKING_GATE_NOT_SATISFIED
b56c7102-cccc-4d19-ae79-dc9b71554003,1,get_referral,v2,80,319,0.802,True,
b56c7102-cccc-4d19-ae79-dc9b71554003,2,check_referral_criteria,v2,96,383,1.102,True,
b56c7102-cccc-4d19-ae79-dc9b71554003,2,lookup_patient,v2,48,190,0.71,True,
b56c7102-cccc-4d19-ae79-dc9b71554003,3,get_clinic_slots,v2,58,229,0.536,True,
8d593f2a-6718-4c22-86ae-317b4d568855,1,get_referral,v2,62,248,0.37,True,
8d593f2a-6718-4c22-86ae-317b4d568855,2,check_referral_criteria,v2,86,342,0.96,True,
