run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
b34b90c9-09a6-4942-9e42-52e5e361ea2a,3,get_clinic_slots,v2,56,224,0.634,True,
b34b90c9-09a6-4942-9e42-52e5e361ea2a,4,book_slot,v2,44,173,1.368,True,
eba01afe-22eb-49cc-910a-2515d7df3490,1,get_referral,v2,72,286,0.758,True,
eba01afe-22eb-49cc-910a-2515d7df3490,2,check_referral_criteria,v2,104,416,1.228,True,
eba01afe-22eb-49cc-910a-2515d7df3490,2,lookup_patient,v2,48,190,0.958,True,
eba01afe-22eb-49cc-910a-2515d7df3490,3,get_clinic_slots,v2,57,227,0.349,True,
eba01afe-22eb-49cc-910a-2515d7df3490,4,book_slot,v2,44,176,1.039,True,
d49d0847-97b3-4942-95a8-1a650d0dec89,1,get_referral,v2,76,304,0.798,True,
d49d0847-97b3-4942-95a8-1a650d0dec89,2,check_referral_criteria,v2,102,408,1.246,True,
d49d0847-97b3-4942-95a8-1a650d0dec89,2,lookup_patient,v2,48,190,0.766,True,
d49d0847-97b3-4942-95a8-1a650d0dec89,3,get_clinic_slots,v2,57,227,0.41,True,
d49d0847-97b3-4942-95a8-1a650d0dec89,4,book_slot,v2,44,176,1.233,True,
a792fa31-7abb-499c-b720-cf57caf2209f,1,get_referral,v2,74,293,2.184,True,
a792fa31-7abb-499c-b720-cf57caf2209f,2,check_referral_criteria,v2,104,416,2.507,True,
a792fa31-7abb-499c-b720-cf57caf2209f,2,lookup_patient,v2,48,190,0.912,True,
a792fa31-7abb-499c-b720-cf57caf2209f,3,get_clinic_slots,v2,57,227,1.409,True,
a792fa31-7abb-499c-b720-cf57caf2209f,4,book_slot,v2,44,176,1.978,True,
0aa73479-f985-4539-b773-677c1aa02fca,1,get_referral,v2,75,300,0.878,True,
0aa73479-f985-4539-b773-677c1aa02fca,2,check_referral_criteria,v2,103,409,1.384,True,
0aa73479-f985-4539-b773-677c1aa02fca,2,lookup_patient,v2,48,190,0.896,True,
0aa73479-f985-4539-b773-677c1aa02fca,3,get_clinic_slots,v2,57,227,0.408,True,
0aa73479-f985-4539-b773-677c1aa02fca,4,book_slot,v2,44,176,1.431,True,
b0875be8-84aa-4e0a-9925-c2500079b9c7,1,get_referral,v2,73,290,0.895,True,
b0875be8-84aa-4e0a-9925-c2500079b9c7,2,check_referral_criteria,v2,110,437,1.026,True,
b0875be8-84aa-4e0a-9925-c2500079b9c7,2,lookup_patient,v2,48,190,0.67,True,
b0875be8-84aa-4e0a-9925-c2500079b9c7,3,get_clinic_slots,v2,56,224,0.427,True,
b0875be8-84aa-4e0a-9925-c2500079b9c7,4,book_slot,v2,44,173,1.284,True,
720cac1d-4328-48a1-ad52-cdf338335b57,1,get_referral,v2,73,291,0.84,True,
720cac1d-4328-48a1-ad52-cdf338335b57,2,check_referral_criteria,v2,109,434,0.824,True,
720cac1d-4328-48a1-ad52-cdf338335b57,2,lookup_patient,v2,48,190,0.55,True,
720cac1d-4328-48a1-ad52-cdf338335b57,3,get_clinic_slots,v2,56,224,0.424,True,
720cac1d-4328-48a1-ad52-cdf338335b57,4,book_slot,v2,44,173,1.354,True,
6e3e23da-2b04-4047-8668-f4ed3e7c52f8,1,get_referral,v2,77,308,0.856,True,
6e3e23da-2b04-4047-8668-f4ed3e7c52f8,2,check_referral_criteria,v2,103,410,1.158,True,
6e3e23da-2b04-4047-8668-f4ed3e7c52f8,2,lookup_patient,v2,48,190,0.641,True,
6e3e23da-2b04-4047-8668-f4ed3e7c52f8,3,get_clinic_slots,v2,58,229,0.422,True,
6e3e23da-2b04-4047-8668-f4ed3e7c52f8,4,book_slot,v2,0,0,0.414,False,BOOKING_GATE_NOT_SATISFIED
b263ee37-bc1e-4840-bbca-2b504b558c6a,1,get_referral,v2,77,308,0.886,True,
b263ee37-bc1e-4840-bbca-2b504b558c6a,2,check_referral_criteria,v2,103,410,0.981,True,
b263ee37-bc1e-4840-bbca-2b504b558c6a,2,lookup_patient,v2,48,190,0.654,True,
b263ee37-bc1e-4840-bbca-2b504b558c6a,3,get_clinic_slots,v2,58,229,0.712,True,
b263ee37-bc1e-4840-bbca-2b504b558c6a,4,book_slot,v2,0,0,0.207,False,BOOKING_GATE_NOT_SATISFIED
e7e1bf03-0954-4aed-aa79-c1dcd15b0f31,1,get_referral,v2,77,308,1.095,True,
e7e1bf03-0954-4aed-aa79-c1dcd15b0f31,2,check_referral_criteria,v2,103,410,1.021,True,
e7e1bf03-0954-4aed-aa79-c1dcd15b0f31,2,lookup_patient,v2,48,190,0.661,True,
e7e1bf03-0954-4aed-aa79-c1dcd15b0f31,3,get_clinic_slots,v2,58,229,0.322,True,
e7e1bf03-0954-4aed-aa79-c1dcd15b0f31,4,book_slot,v2,0,0,0.227,False,BOOKING_GATE_NOT_SATISFIED
dfc067a4-67d3-4d93-bd6a-109b3e4101f5,1,get_referral,v2,79,313,0.927,True,
dfc067a4-67d3-4d93-bd6a-109b3e4101f5,2,check_referral_criteria,v2,121,484,1.01,True,
dfc067a4-67d3-4d93-bd6a-109b3e4101f5,2,lookup_patient,v2,48,190,0.67,True,
69681002-ca63-4582-bd8b-c8927cfbe815,1,get_referral,v2,79,313,1.108,True,
69681002-ca63-4582-bd8b-c8927cfbe815,2,check_referral_criteria,v2,121,484,0.964,True,
69681002-ca63-4582-bd8b-c8927cfbe815,2,lookup_patient,v2,48,190,0.65,True,
d8f71532-f98c-487b-9528-5988d9610c72,1,get_referral,v2,79,313,1.185,True,
d8f71532-f98c-487b-9528-5988d9610c72,2,check_referral_criteria,v2,121,484,0.999,True,
d8f71532-f98c-487b-9528-5988d9610c72,2,lookup_patient,v2,48,190,0.645,True,
564c030b-ebb7-40c0-99cd-a0876599791a,1,get_referral,v2,71,284,1.043,True,
564c030b-ebb7-40c0-99cd-a0876599791a,2,check_referral_criteria,v2,92,366,1.012,True,
564c030b-ebb7-40c0-99cd-a0876599791a,2,lookup_patient,v2,62,247,0.654,True,
564c030b-ebb7-40c0-99cd-a0876599791a,3,get_clinic_slots,v2,85,340,0.622,True,
134d202c-61f6-4688-a671-974d218e3814,1,get_referral,v2,71,284,0.951,True,
134d202c-61f6-4688-a671-974d218e3814,2,check_referral_criteria,v2,92,366,1.058,True,
134d202c-61f6-4688-a671-974d218e3814,2,lookup_patient,v2,62,247,0.653,True,
134d202c-61f6-4688-a671-974d218e3814,3,get_clinic_slots,v2,85,340,0.544,True,
134d202c-61f6-4688-a671-974d218e3814,4,book_slot,v2,0,0,0.282,False,BOOKING_GATE_NOT_SATISFIED
239e805e-3223-4675-b57f-16a684309be0,1,get_referral,v2,71,284,0.866,True,
239e805e-3223-4675-b57f-16a684309be0,2,check_referral_criteria,v2,92,366,1.127,True,
239e805e-3223-4675-b57f-16a684309be0,2,lookup_patient,v2,62,247,0.676,True,
eb96be36-33c2-46fa-868a-f333c7e640fd,1,get_referral,v2,80,319,0.879,True,
eb96be36-33c2-46fa-868a-f333c7e640fd,2,check_referral_criteria,v2,96,383,1.189,True,
eb96be36-33c2-46fa-868a-f333c7e640fd,2,lookup_patient,v2,48,190,0.673,True,
3e32c0dc-6b89-4b0d-9317-68c657253a05,1,get_referral,v2,80,319,0.404,True,
3e32c0dc-6b89-4b0d-9317-68c657253a05,2,check_referral_criteria,v2,96,383,1.014,True,
3e32c0dc-6b89-4b0d-9317-68c657253a05,2,lookup_patient,v2,48,190,0.647,True,
99b310a8-9a13-41c1-bb15-91be55aa4483,1,get_referral,v2,80,319,0.863,True,
99b310a8-9a13-41c1-bb15-91be55aa4483,2,check_referral_criteria,v2,96,383,1.164,True,
99b310a8-9a13-41c1-bb15-91be55aa4483,2,lookup_patient,v2,48,190,0.696,True,
c5a2b9b7-d552-4a19-8dbd-e72efd4f43e5,1,get_referral,v2,62,248,0.903,True,
c5a2b9b7-d552-4a19-8dbd-e72efd4f43e5,2,check_referral_criteria,v2,86,342,0.425,True,
c5a2b9b7-d552-4a19-8dbd-e72efd4f43e5,2,lookup_patient,v2,48,190,0.275,True,
c5a2b9b7-d552-4a19-8dbd-e72efd4f43e5,3,get_clinic_slots,v2,32,125,0.569,True,
c952ee90-aaa4-49a7-9761-64a947292318,1,get_referral,v2,62,248,0.819,True,
c952ee90-aaa4-49a7-9761-64a947292318,2,check_referral_criteria,v2,86,342,1.085,True,
c952ee90-aaa4-49a7-9761-64a947292318,2,lookup_patient,v2,48,190,0.788,True,
c952ee90-aaa4-49a7-9761-64a947292318,3,get_clinic_slots,v2,32,125,0.38,True,
d4f4c476-bfe8-478b-83a1-385acff7e2c4,1,get_referral,v2,62,248,0.99,True,
d4f4c476-bfe8-478b-83a1-385acff7e2c4,2,check_referral_criteria,v2,86,342,0.812,True,
d4f4c476-bfe8-478b-83a1-385acff7e2c4,2,lookup_patient,v2,48,190,0.527,True,
d4f4c476-bfe8-478b-83a1-385acff7e2c4,3,get_clinic_slots,v2,32,125,0.396,True,
7c70791a-0f52-4881-97f1-e6a0db802507,1,get_referral,v2,84,334,1.115,True,
7c70791a-0f52-4881-97f1-e6a0db802507,2,check_referral_criteria,v2,104,415,1.248,True,
0454fbeb-eac8-4ac8-93e2-25c8c04dae88,1,get_referral,v2,84,334,0.814,True,
0454fbeb-eac8-4ac8-93e2-25c8c04dae88,2,check_referral_criteria,v2,104,415,1.018,True,
7e53e09d-22fb-4e4a-ae7c-f9d1feccad74,1,get_referral,v2,84,334,0.865,True,
7e53e09d-22fb-4e4a-ae7c-f9d1feccad74,2,check_referral_criteria,v2,104,415,1.221,True,
