run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
83e2d22b-e830-4f85-9dc1-d6959a08bb3f,2,lookup_patient,v2,48,190,0.792,True,
83e2d22b-e830-4f85-9dc1-d6959a08bb3f,3,get_clinic_slots,v2,56,224,0.487,True,
83e2d22b-e830-4f85-9dc1-d6959a08bb3f,4,book_slot,v2,44,173,1.826,True,
aab33bb7-96a3-4ebe-85e2-8f2c410a7bd6,1,get_referral,v2,75,299,0.78,True,
aab33bb7-96a3-4ebe-85e2-8f2c410a7bd6,2,lookup_patient,v2,48,190,0.795,True,
aab33bb7-96a3-4ebe-85e2-8f2c410a7bd6,2,check_referral_criteria,v2,97,386,0.936,True,
aab33bb7-96a3-4ebe-85e2-8f2c410a7bd6,3,get_clinic_slots,v2,57,226,0.578,True,
aab33bb7-96a3-4ebe-85e2-8f2c410a7bd6,4,book_slot,v2,44,175,1.791,True,
e846c748-3ae2-47ab-a112-2a644bc1cc83,1,get_referral,v2,61,244,1.306,True,
e846c748-3ae2-47ab-a112-2a644bc1cc83,2,check_referral_criteria,v2,79,315,1.219,True,
e846c748-3ae2-47ab-a112-2a644bc1cc83,2,lookup_patient,v2,48,190,0.677,True,
e846c748-3ae2-47ab-a112-2a644bc1cc83,3,get_clinic_slots,v2,85,340,0.735,True,
e846c748-3ae2-47ab-a112-2a644bc1cc83,4,book_slot,v2,44,176,0.656,True,
ee088949-5208-41de-b122-44723f0dbe7b,1,get_referral,v2,62,247,0.366,True,
ee088949-5208-41de-b122-44723f0dbe7b,2,check_referral_criteria,v2,80,318,0.978,True,
ee088949-5208-41de-b122-44723f0dbe7b,2,lookup_patient,v2,48,190,0.645,True,
ee088949-5208-41de-b122-44723f0dbe7b,3,get_clinic_slots,v2,85,340,0.316,True,
ee088949-5208-41de-b122-44723f0dbe7b,4,book_slot,v2,44,176,1.325,True,
3a7fa93d-4e3a-4958-900d-d61e05a4c1a2,1,get_referral,v2,59,235,1.029,True,
3a7fa93d-4e3a-4958-900d-d61e05a4c1a2,2,check_referral_criteria,v2,81,322,0.985,True,
3a7fa93d-4e3a-4958-900d-d61e05a4c1a2,2,lookup_patient,v2,48,190,0.651,True,
3a7fa93d-4e3a-4958-900d-d61e05a4c1a2,3,get_clinic_slots,v2,85,340,0.32,True,
3a7fa93d-4e3a-4958-900d-d61e05a4c1a2,4,book_slot,v2,44,176,1.269,True,
f25d7eed-9ab5-4cfc-85dd-069632a55b3e,1,get_referral,v2,61,244,0.927,True,
f25d7eed-9ab5-4cfc-85dd-069632a55b3e,2,check_referral_criteria,v2,79,313,0.975,True,
f25d7eed-9ab5-4cfc-85dd-069632a55b3e,2,lookup_patient,v2,48,190,0.638,True,
f25d7eed-9ab5-4cfc-85dd-069632a55b3e,3,get_clinic_slots,v2,85,340,0.269,True,
f25d7eed-9ab5-4cfc-85dd-069632a55b3e,4,book_slot,v2,44,176,1.315,True,
5ae0b16b-7f88-412b-aa63-1134fe948700,1,get_referral,v2,57,228,0.828,True,
5ae0b16b-7f88-412b-aa63-1134fe948700,2,check_referral_criteria,v2,84,336,0.979,True,
5ae0b16b-7f88-412b-aa63-1134fe948700,2,lookup_patient,v2,48,190,0.635,True,
5ae0b16b-7f88-412b-aa63-1134fe948700,3,get_clinic_slots,v2,56,224,0.404,True,
5ae0b16b-7f88-412b-aa63-1134fe948700,4,book_slot,v2,44,173,0.904,True,
dfc78fed-f6b3-4e2b-a3d0-cd8b5b4259c2,1,get_referral,v2,61,241,0.906,True,
dfc78fed-f6b3-4e2b-a3d0-cd8b5b4259c2,2,lookup_patient,v2,48,190,0.696,True,
dfc78fed-f6b3-4e2b-a3d0-cd8b5b4259c2,2,check_referral_criteria,v2,85,339,0.917,True,
dfc78fed-f6b3-4e2b-a3d0-cd8b5b4259c2,3,get_clinic_slots,v2,56,224,0.715,True,
dfc78fed-f6b3-4e2b-a3d0-cd8b5b4259c2,4,book_slot,v2,44,173,1.214,True,
98c35d97-08c1-49b7-842e-319f82ef3152,1,get_referral,v2,60,237,0.872,True,
98c35d97-08c1-49b7-842e-319f82ef3152,2,check_referral_criteria,v2,81,323,1.018,True,
98c35d97-08c1-49b7-842e-319f82ef3152,2,lookup_patient,v2,48,190,0.676,True,
98c35d97-08c1-49b7-842e-319f82ef3152,3,get_clinic_slots,v2,56,224,0.415,True,
98c35d97-08c1-49b7-842e-319f82ef3152,4,book_slot,v2,44,173,1.514,True,
eb136549-21e2-40dc-b5b2-549d38556a3e,1,get_referral,v2,72,286,0.805,True,
eb136549-21e2-40dc-b5b2-549d38556a3e,2,check_referral_criteria,v2,104,416,1.028,True,
eb136549-21e2-40dc-b5b2-549d38556a3e,2,lookup_patient,v2,48,190,0.659,True,
eb136549-21e2-40dc-b5b2-549d38556a3e,3,get_clinic_slots,v2,57,227,0.398,True,
eb136549-21e2-40dc-b5b2-549d38556a3e,4,book_slot,v2,44,176,1.244,True,
78791e39-f204-4070-b9c3-b03f52aa7a77,1,get_referral,v2,76,304,0.504,True,
78791e39-f204-4070-b9c3-b03f52aa7a77,2,check_referral_criteria,v2,102,408,1.019,True,
78791e39-f204-4070-b9c3-b03f52aa7a77,2,lookup_patient,v2,48,190,0.644,True,
78791e39-f204-4070-b9c3-b03f52aa7a77,3,get_clinic_slots,v2,57,227,0.671,True,
78791e39-f204-4070-b9c3-b03f52aa7a77,4,book_slot,v2,44,176,1.893,True,
ddba9ec9-039a-4b41-8e71-9e9598abdadd,1,get_referral,v2,74,293,0.991,True,
ddba9ec9-039a-4b41-8e71-9e9598abdadd,2,lookup_patient,v2,48,190,0.723,True,
ddba9ec9-039a-4b41-8e71-9e9598abdadd,2,check_referral_criteria,v2,104,416,0.897,True,
ddba9ec9-039a-4b41-8e71-9e9598abdadd,3,get_clinic_slots,v2,57,227,0.403,True,
ddba9ec9-039a-4b41-8e71-9e9598abdadd,4,book_slot,v2,44,176,0.83,True,
