run_id,turn,tool_name,descriptor_version,observation_tokens,observation_chars,latency_ms,ok,error_code
06951f91-c7b5-44ea-8d6e-086503878697,3,get_clinic_slots,v2,56,224,0.542,True,
06951f91-c7b5-44ea-8d6e-086503878697,4,book_slot,v2,44,173,2.017,True,
7e23d83c-0aa0-4740-9915-9b0d6eeca93f,1,get_referral,v2,73,291,0.923,True,
7e23d83c-0aa0-4740-9915-9b0d6eeca93f,2,lookup_patient,v2,48,190,0.73,True,
7e23d83c-0aa0-4740-9915-9b0d6eeca93f,2,check_referral_criteria,v2,109,434,0.968,True,
7e23d83c-0aa0-4740-9915-9b0d6eeca93f,3,get_clinic_slots,v2,56,224,0.434,True,
7e23d83c-0aa0-4740-9915-9b0d6eeca93f,4,book_slot,v2,44,173,1.025,True,
543c2a9f-df49-4453-b416-5a3d55f7e7ab,1,get_referral,v2,77,308,0.812,True,
543c2a9f-df49-4453-b416-5a3d55f7e7ab,2,lookup_patient,v2,48,190,0.93,True,
543c2a9f-df49-4453-b416-5a3d55f7e7ab,2,check_referral_criteria,v2,103,410,1.046,True,
543c2a9f-df49-4453-b416-5a3d55f7e7ab,3,get_clinic_slots,v2,58,229,0.411,True,
543c2a9f-df49-4453-b416-5a3d55f7e7ab,4,book_slot,v2,0,0,0.297,False,BOOKING_GATE_NOT_SATISFIED
4377a2a1-4def-4192-bb28-2c60fa397f96,1,get_referral,v2,77,308,0.92,True,
4377a2a1-4def-4192-bb28-2c60fa397f96,2,lookup_patient,v2,48,190,0.685,True,
4377a2a1-4def-4192-bb28-2c60fa397f96,2,check_referral_criteria,v2,103,410,0.751,True,
4377a2a1-4def-4192-bb28-2c60fa397f96,3,get_clinic_slots,v2,58,229,0.414,True,
4377a2a1-4def-4192-bb28-2c60fa397f96,4,book_slot,v2,0,0,0.212,False,BOOKING_GATE_NOT_SATISFIED
c77a950d-461d-4802-9b5e-71b9e48a14f2,1,get_referral,v2,77,308,0.86,True,
c77a950d-461d-4802-9b5e-71b9e48a14f2,2,lookup_patient,v2,48,190,1.031,True,
c77a950d-461d-4802-9b5e-71b9e48a14f2,2,check_referral_criteria,v2,103,410,1.071,True,
c77a950d-461d-4802-9b5e-71b9e48a14f2,3,get_clinic_slots,v2,58,229,0.339,True,
c77a950d-461d-4802-9b5e-71b9e48a14f2,4,book_slot,v2,0,0,0.335,False,BOOKING_GATE_NOT_SATISFIED
09bd39c1-d5fd-40e3-b068-7ab489126a1d,1,get_referral,v2,79,313,1.291,True,
09bd39c1-d5fd-40e3-b068-7ab489126a1d,2,lookup_patient,v2,48,190,0.298,True,
09bd39c1-d5fd-40e3-b068-7ab489126a1d,2,check_referral_criteria,v2,121,484,0.365,True,
081060fb-5d72-4047-95b4-466e3c9872da,1,get_referral,v2,79,313,0.548,True,
081060fb-5d72-4047-95b4-466e3c9872da,2,lookup_patient,v2,48,190,0.495,True,
081060fb-5d72-4047-95b4-466e3c9872da,2,check_referral_criteria,v2,121,484,0.631,True,
30a300cf-9673-4a96-87b4-0243a9e13965,1,get_referral,v2,79,313,1.186,True,
30a300cf-9673-4a96-87b4-0243a9e13965,2,lookup_patient,v2,48,190,0.472,True,
30a300cf-9673-4a96-87b4-0243a9e13965,2,check_referral_criteria,v2,121,484,0.924,True,
38cc2245-3efe-4b38-8606-01830a5a7ca3,1,get_referral,v2,71,284,0.589,True,
38cc2245-3efe-4b38-8606-01830a5a7ca3,2,lookup_patient,v2,62,247,0.873,True,
